BHK,price,per_month_emi,total_sqft,latitude,longitude
3,55,29.13,1511,20.00326,73.70924
2,99,49.15,906,19.99503,73.79647
6,45,23.83,1200,19.99975,73.73383
1,21,11.12,680,19.94625,73.8147
1,21,11.12,680,19.94625,73.8147
2,78,38.72,2100,19.96396277,73.75139039
1,49,25.95,720,20.03086,73.71665
2,70,37.07,3000,19.99968,73.72605
2,78,38.72,1500,19.96396277,73.75139039
2,61,32.3,1411,19.95531,73.84089
2,45,23.83,1500,20.03457,73.80527
2,36,19.06,1000,19.96396277,73.75139039
2,40,21.18,650,19.95364,73.7693
2,40,21.18,650,19.95364,73.7693
2,40,21.18,650,19.9536618,73.76626257
2,50,26.48,750,19.95531,73.84089
4,97,48.16,2400,20.01678,73.79665
3,60,31.77,1350,20.01678,73.79665
0,40,21.18,1655,19.97475,73.82099
2,45,23.83,1250,19.97475,73.82099
3,60,31.77,1500,19.99975,73.73383
6,290,1.44,3800,19.97181,73.7689
1,16,8.47,650,19.99975,73.73383
2,45,23.83,1250,19.99975,73.73383
2,32,16.95,845,19.96119,73.74556
2,50,26.48,800,19.99975,73.73383
10,50,26.48,1520,19.99975,73.73383
6,65,34.42,2000,20.00326,73.70924
2,25,13.24,850,19.99975,73.73383
0,16,8.47,550,19.99975,73.73383
2,31,16.42,830,19.96724,73.75504
2,85,42.2,756,19.97687,73.76695
2,90,44.68,1600,19.95531,73.84089
1,29,15.36,592,19.96401,73.72648
2,45,23.83,1500,19.96396277,73.75139039
2,45,23.83,1500,19.96396277,73.75139039
2,35,18.53,0,20.00326,73.70924
1,12.5,6.62,525,19.97693,73.79817
2,35,18.53,1100,19.99755,73.86567
5,275,1.37,3000,19.98053,73.84253
2,34.53,18.28,0,12.90725,-0.81231
2,90,44.68,2500,19.99503,73.79647
1,22.01,11.65,690,19.94625,73.8147
3,54,28.6,1380,19.9851641,73.76094031
6,225,1.12,5616,20.01098,73.80851
3,55,29.13,1312,20.01678,73.79665
2,30,15.89,804,20.01678,73.79665
2,40,21.18,1117,20.01678,73.79665
2,47,24.89,1200,19.94749,73.76139
1,21,11.12,600,20.46043,74.19353
3,80,39.72,1300,20.01098,73.80851
7,350,1.74,3600,20.0245,73.83583
3,110,54.61,2260,20.03875,73.75025
2,90,44.68,1200,20.00763,73.76362
2,35,18.53,1000,20.03514,73.79593
2,58,30.71,1350,19.95531,73.84089
2,40,21.18,1200,20.02843,73.84096
2,40,21.18,1200,20.01976,73.84737
4,65,34.42,1260,19.94749,73.76139
3,95,47.16,2400,20.04204,73.85006
0,0,0,0,20.03178,73.8551
3,150,74.47,2553,20.02012,73.7594
2,45,23.83,960,19.96311,73.77113
4,150,74.47,2553,20.03086,73.71665
3,75,39.72,1100,19.95531,73.84089
3,180,89.36,3000,19.98048776,73.79995282
3,75,39.72,1100,19.9305322,73.81173403
2,41,21.71,10000,19.96517464,73.75097751
0,20,10.59,800,19.99503,73.79647
4,250,1.24,3500,19.96758,73.7829
7,131,65.04,2700,19.97114,73.8209
1,30,15.89,650,19.84369,73.99385
0,15.5,8.21,650,19.97611,73.8564
2,41,21.71,1000,19.95103,73.76732
4,22.22,11.77,500,19.972,73.77169
1,26,13.77,900,19.97447,73.75709
3,58,30.71,1578,20.03178,73.8551
2,32,16.95,1154,19.96311,73.77113
3,92,45.67,1872,19.97693,73.79817
1,60,31.77,2000,19.95531,73.84089
2,42,22.24,1200,20.02843,73.84096
2,38,20.12,1137,20.04204,73.85006
2,39,20.65,1100,20.01683,73.83031
4,90,44.68,3300,20.01098,73.80851
4,130,64.54,2000,19.97687,73.76695
2,70,37.07,1000,19.95531,73.84089
2,50,26.48,1045,19.97819,73.8509
2,48.81,25.85,1622,19.98747,73.8031
2,60,31.77,1100,19.97475,73.82099
3,76,37.73,1660,20.02868,73.83583
3,60,31.77,1066,19.99324,73.81217
2,30,15.89,874,20.01304,74.00816
7,350,1.74,40000,20.0245,73.83583
2,65,34.42,2100,20.01678,73.79665
3,50,26.48,1000,19.98869,73.77717
4,150,74.47,2500,19.95531,73.84089
5,200,99.29,5000,19.94427,73.83229
2,39,20.65,1000,19.97262,73.74383
3,81,40.21,1650,19.95531,73.84089
5,140,69.5,2400,19.95531,73.84089
2,30,15.89,875,20.09691,73.92601
1,30,15.89,925,19.84369,73.99385
2,75,39.72,1700,19.96311,73.77113
2,25,13.24,865,19.96599,73.77292
0,12,6.35,160,19.95531,73.84089
1,27,14.3,150,19.97687,73.76695
1,28,14.83,150,19.97304,73.75005
3,125,62.06,1500,19.96523,73.76795
2,125,62.06,1500,19.96523,73.76795
0,21,11.12,370,19.97687,73.76695
2,27,14.3,500,19.97742,73.7574
3,80,39.72,1185,19.97442,73.83381
2,31.5,16.68,1120,20.01678,73.79665
1,33,17.48,450,19.97687,73.76695
2,33,17.48,450,19.97687,73.76695
1,28,14.83,600,19.98858,73.71576
3,45,23.83,1500,19.96307913,73.77195953
5,120,59.58,3000,19.98053,73.84253
5,120,59.58,3000,19.98053,73.84253
0,17,9,660,20.02709,73.8211
5,120,59.58,3000,19.98053,73.84253
3,45,23.83,1065,19.94625,73.8147
2,35,18.53,1250,20.46043,74.19353
2,30,15.89,800,19.96119,73.74556
1,36,19.06,1000,19.98858,73.71576
2,35,18.53,950,20.46043,74.19353
2,35,18.53,950,20.46043,74.19353
3,72,38.13,2250,19.96396277,73.75139039
6,135,67.02,3000,19.95531,73.84089
2,80,39.72,1065,20.01174,73.76289
2,40,21.18,865,19.96599,73.77292
2,42,22.24,1450,20.01678,73.79665
3,50,26.48,600,20.01678,73.79665
1,29,15.36,650,19.99193,73.70843
2,45,23.83,1450,19.96822,73.74974
2,45,23.83,1450,20.01098,73.80851
4,90,44.68,1992,20.0245,73.83583
4,90,44.68,1992,20.0245,73.83583
4,90,44.68,1992,20.0245,73.83583
4,45,23.83,1100,20.04204,73.85006
4,30,15.89,1300,19.96307913,73.77195953
2,30,15.89,960,19.99503,73.79647
3,43,22.77,1505,20.01678,73.79665
2,30,15.89,1000,19.95496,73.74413
3,95,47.16,2250,19.98048776,73.79995282
2,79,39.22,1200,19.95103,73.76732
3,35,18.53,1200,19.98869,73.77717
3,40,21.18,1000,19.99048,73.72596
3,85,42.2,1650,19.94625,73.8147
2,42,22.24,1100,19.95364,73.7693
0,9.5,5.03,300,19.97173,73.82677
2,27,14.3,1250,20.18299,73.99257
3,100,49.65,2500,20.000926,73.74044131
3,57,30.18,1300,19.99619,73.76349
1,29,15.36,775,19.94749,73.76139
2,22,11.65,500,19.95531,73.84089
2,55,29.13,1300,20.04723,73.77545
1,25,13.24,710,19.94749,73.76139
3,48,25.42,1356,19.99768,73.79156
0,13,6.88,337,19.97687,73.76695
3,65,34.42,1450,20.09691,73.92601
0,20,10.59,700,19.99975,73.73383
0,24,12.71,480,20.00658,73.78997
3,65,34.42,1500,19.97262,73.74383
2,70,37.07,1100,20.01678,73.79665
1,28,14.83,700,19.95104,73.75699
3,37,19.59,1125,20.01678,73.79665
2,27,14.3,900,20.01678,73.79665
2,59,31.24,1610,19.95531,73.84089
4,75,39.72,2000,20.09691,73.92601
2,50,26.48,1000,19.9851641,73.76094031
2,50,26.48,521,19.96724,73.75504
3,50,26.48,1400,20.14681,74.23516
3,72,38.13,1800,19.95364,73.7693
2,38,20.12,1000,20.46043,74.19353
2,40,21.18,1200,19.95531,73.84089
5,38,20.12,1200,19.99968,73.72605
2,55,29.13,1800,19.95531,73.84089
2,42,22.24,627,20.01678,73.79665
1,30,15.89,550,19.95931,73.77976
2,32.5,17.21,1050,19.95364,73.7693
3,25,13.24,2400,20.08553,73.70557
8,90,44.68,4000,19.98869,73.77717
2,30,15.89,650,19.97687,73.76695
2,38,20.12,900,19.95364,73.7693
1,29,15.36,880,19.94312,73.77364
2,50,26.48,1000,19.97687,73.76695
2,58,30.71,997,19.95531,73.84089
3,93,46.17,1200,20.04723,73.77545
3,45,23.83,900,19.97687,73.76695
4,185,91.85,2500,19.95531,73.84089
2,22,11.65,1164,19.97173,73.82677
4,110,54.61,2500,19.94625,73.8147
1,100,49.65,2000,19.97173,73.80234
3,90,44.68,1750,19.95531,73.84089
4,70,37.07,1500,19.96758,73.7829
4,200,99.29,4000,19.94427,73.83229
2,48,25.42,1150,20.01678,73.79665
2,222,1.1,1880,20.46043,74.19353
1,17.5,9.27,550,20.03178,73.8551
4,350,1.74,1800,19.9305322,73.81173403
3,70,37.07,3000,19.98858,73.71576
1,30,15.89,550,19.94749,73.76139
0,50,26.48,375,19.97687,73.76695
5,140,69.5,3000,19.99975,73.73383
2,26,13.77,824,19.94749,73.76139
5,125,62.06,2500,19.99975,73.73383
3,120,59.58,2850,19.9851641,73.76094031
3,70,37.07,1950,20.03188,74.14776
3,80,39.72,1950,20.04813,73.80687
1,38,20.12,1100,19.94749,73.76139
6,300,1.49,4000,20.0245,73.83583
7,350,1.74,4000,20.0245,73.83583
6,350,1.74,4000,20.0245,73.83583
10,350,1.74,3600,20.01539,73.81763
0,19,10.06,400,19.99193,73.70843
5,200,99.29,5000,19.84369,73.99385
2,85,42.2,1850,19.95604,73.76921
1,30,15.89,420,20.00448,73.82781
3,65,34.42,1500,19.95364,73.7693
2,125,62.06,1585,20.01286,73.76751
3,60,31.77,1500,19.94312,73.77364
0,32,16.95,320,19.97967,73.72749
2,33,17.48,910,19.97219,73.7835
2,40,21.18,1000,19.94749,73.76139
3,50,26.48,1400,19.94749,73.76139
2,35,18.53,950,19.98838,73.78927
2,36,19.06,1200,19.97594,73.82971
3,80,39.72,1000,19.98869,73.77717
2,30,15.89,755,19.99968,73.72605
2,32,16.95,1000,19.972,73.77169
2,37,19.59,1200,20.01678,73.79665
3,30,15.89,1200,19.97687,73.76695
4,111,55.11,2074,19.99307,73.80571
2,18.2,9.64,850,19.98181,73.802
3,45,23.83,1500,19.94427,73.83229
3,71,37.6,1500,20.02868,73.83583
2,46,24.36,1400,19.94749,73.76139
1,18.5,9.8,750,19.96502986,73.75989359
3,50,26.48,1200,20.04607,73.79492
3,71,37.6,1500,20.02868,73.83583
4,25,13.24,1200,19.97687,73.76695
1,18.5,9.8,650,19.96119,73.74556
2,20,10.59,780,19.96119,73.74556
1,31,16.42,608,19.95104,73.75699
3,250,1.24,2800,19.94427,73.83229
2,260,1.29,2065,20.00763,73.76362
2,30,15.89,1000,19.94749,73.76139
1,40,21.18,700,19.98858,73.71576
4,700,3.48,4000,19.98869,73.77717
2,30,15.89,800,20.02523002,73.8044801
2,32,16.95,1000,19.97687,73.76695
2,47,24.89,1593,19.94749,73.76139
2,38,20.12,900,20.01678,73.79665
3,55,29.13,1250,19.95931,73.77976
2,110,54.61,1250,19.97811,73.79962
6,120,59.58,3300,19.97687,73.76695
3,47,24.89,1400,19.97802,73.8374
2,20,10.59,600,19.95531,73.84089
2,260,1.29,2065,20.00763,73.76362
2,50,26.48,975,19.97805,73.83652
3,54,28.6,1400,19.95531,73.84089
2,54,28.6,1600,20.04723,73.77545
2,39,20.65,1200,19.94749,73.76139
2,42,22.24,1200,19.9305322,73.81173403
1,20,10.59,350,19.96724,73.75504
2,48,25.42,1100,20.0025,73.78718
2,50,26.48,1000,19.9851641,73.76094031
2,32,16.95,900,19.97802,73.8374
3,38,20.12,1500,20.03178,73.8551
1,25,13.24,1000,19.99975,73.73383
2,40,21.18,1250,19.96401,73.72648
3,120,59.58,4000,19.94427,73.83229
5,300,1.49,4900,19.95531,73.84089
2,35,18.53,1128,20.03178,73.8551
2,68,36.01,1000,20.0459,73.80656
1,36,19.06,1300,19.94749,73.76139
2,45,23.83,1100,19.95146,73.84069
3,23.5,12.44,850,19.99048,73.72596
2,45,23.83,1100,19.95531,73.84089
3,57,30.18,1600,20.01726691,73.78508823
1,36,19.06,1100,19.94312,73.77364
2,30,15.89,905,19.97262,73.74383
2,24,12.71,1000,19.97819,73.8509
4,120,59.58,1200,19.95531,73.84089
2,28,14.83,690,20.04723,73.77545
2,95,47.16,1610,17.35353662,78.53426704
2,28,14.83,515,19.99048,73.72596
3,65,34.42,900,19.95691,73.76233
2,30,15.89,750,20.03457,73.80527
4,95,47.16,1500,20.01678,73.79665
2,36,19.06,1100,19.97262,73.74383
4,95,47.16,1500,20.01098,73.80851
4,55,29.13,1500,19.95531,73.84089
2,70,37.07,1800,20.03523,73.79084
0,15,7.94,350,19.97430003,73.75463008
0,17,9,350,19.97430003,73.75463008
2,34.45,18.24,1220,20.02523002,73.8044801
2,70,37.07,1100,19.97262,73.74383
1,22,11.65,500,19.96724,73.75504
1,13.5,7.15,965,20.14002,74.23684
1,13.5,7.15,1095,20.14002,74.23684
3,63,33.36,1250,19.95531,73.84089
3,45,23.83,1255,19.97114,73.8209
3,75,39.72,1752,20.01966617,73.73093362
3,40,21.18,1450,20.04723,73.77545
5,255,1.27,4200,20.00461,73.74299
2,70,37.07,1150,19.97262,73.74383
1,140,69.5,321,19.98089,73.84204
4,40,21.18,1160,19.94312,73.77364
2,32,16.95,800,19.96115,73.76057
2,51,27.01,1490,19.96599,73.77292
2,51,27.01,1485,19.96599,73.77292
3,48,25.42,1650,19.94749,73.76139
2,51,27.01,1500,19.96599,73.77292
3,92,45.67,1872,19.97693,73.79817
2,33,17.48,1100,19.95531,73.84089
4,90,44.68,3200,19.95531,73.84089
2,51,27.01,1490,19.96599,73.77292
2,53,28.07,1500,19.94749,73.76139
4,105,52.13,2100,20.01507,73.75341
2,35,18.53,1150,19.95531,73.84089
2,40,21.18,836,19.95531,73.84089
4,70,37.07,1500,19.97687,73.76695
4,70,37.07,1505,19.97687,73.76695
2,36,19.06,1100,19.99503,73.79647
3,30,15.89,1150,19.97687,73.76695
2,27,14.3,1050,20.0184,73.76644
7,85,42.2,2400,19.97475,73.82099
3,60,31.77,2000,19.95401,73.83873
2,43,22.77,975,19.99975,73.73383
3,32.5,17.21,1280,19.97262,73.74383
2,45,23.83,1120,20.00038,73.75442
2,28,14.83,1100,19.98162,73.79795
2,20,10.59,900,19.97742,73.7574
4,180,89.36,2400,19.96115,73.76057
4,125,62.06,2300,19.95531,73.84089
2,45,23.83,1800,19.94312,73.77364
3,55,29.13,1360,19.95364,73.7693
2,9.85,5.22,1080,19.9305322,73.81173403
1,9,4.77,1000,20.05232,73.80252
1,29.5,15.62,420,19.97687,73.76695
1,29.5,15.62,420,19.97687,73.76695
2,60,31.77,1200,20.01678,73.79665
4,56,29.66,1500,20.01736,73.752
3,550,2.73,2500,20.0129,73.75045
3,60,31.77,1550,19.94749,73.76139
1,9,4.77,600,20.01304,74.00816
2,56,29.66,1700,19.97219,73.7835
6,85,42.2,2800,20.04723,73.77545
0,15,7.94,350,19.96724,73.75504
0,15,7.94,350,19.96724,73.75504
2,36,19.06,1070,20.04607,73.79492
2,36,19.06,1071,20.04607,73.79492
3,500,2.48,13000,19.95531,73.84089
2,32,16.95,1100,19.94749,73.76139
2,35,18.53,700,20.03086,73.71665
3,115,57.09,1670,19.9832,73.77883
2,55,29.13,1600,19.99975,73.73383
2,50,26.48,1600,19.99975,73.73383
1,19,10.06,561,19.96311,73.77113
1,19,10.06,561,19.96311,73.77113
1,19,10.06,561,19.96311,73.77113
2,29,15.36,950,19.95531,73.84089
0,15,7.94,400,19.97106,73.82517
2,29,15.36,950,19.95531,73.84089
3,44.5,23.57,1450,20.01825,73.79397
2,55,29.13,1594,19.94625,73.8147
2,26,13.77,887,19.97805,73.83652
2,30,15.89,990,20.01825,73.79397
3,38,20.12,1350,20.04273,73.80302
5,150,74.47,4000,20.01885,73.76363
4,85,42.2,1668,17.35353662,78.53426704
0,13,6.88,400,19.96724,73.75504
2,55,29.13,807,19.99307,73.80571
1,21.5,11.39,650,20.01199,73.79517
6,45,23.83,1635,19.99453,73.84379
3,125,62.06,1921,19.9832,73.77883
0,13,6.88,400,19.96724,73.75504
2,41,21.71,1270,19.94749,73.76139
3,48,25.42,1410,19.95531,73.84089
0,28,14.83,550,19.99307,73.80571
2,42,22.24,1270,19.94749,73.76139
4,35,18.53,1800,20.09691,73.92601
3,80,39.72,1538,19.9832,73.77883
4,45,23.83,1450,20.0245,73.83583
3,55,29.13,1500,19.94610591,73.8268024
2,33.5,17.74,1000,19.95153,73.76944
2,60,31.77,1250,20.00658,73.78997
3,385,1.91,2200,20.03086,73.71665
4,85,42.2,1450,20.00905333,73.75537978
2,35,18.53,1425,19.99975,73.73383
1,22,11.65,400,19.98858,73.71576
2,40,21.18,700,19.98858,73.71576
4,87,43.19,1450,20.018,73.75111
4,50,26.48,1200,20.01678,73.79665
5,85,42.2,2500,21.11207,79.11448
2,15.4,8.16,650,19.99584,73.70402
2,40,21.18,1600,20.01098,73.80851
4,100,49.65,3150,19.94427,73.83229
2,45,23.83,1000,19.94312,73.77364
2,40,21.18,1180,19.94749,73.76139
2,60,31.77,750,19.98858,73.71576
2,80,39.72,1300,19.9832,73.77883
2,21.8,11.54,700,19.97732,73.84347
4,120,59.58,2239,19.94427,73.83229
0,15,7.94,400,19.96724,73.75504
4,45,23.83,1450,20.0245,73.83583
5,200,99.29,3000,19.94610591,73.8268024
2,40,21.18,900,19.96758,73.7829
1,22,11.65,650,19.96724,73.75504
2,29.9,15.83,1100,20.01539,73.81763
2,20,10.59,1089,19.95531,73.84089
2,18,9.53,650,19.95531,73.84089
2,35,18.53,1200,19.96241,73.78148
2,30,15.89,750,19.97693,73.79817
2,15,7.94,930,19.98869,73.77717
2,60,31.77,1200,19.96599,73.77292
2,40.5,21.45,1503,19.99975,73.73383
2,45.45,24.07,1557,19.99975,73.73383
1,20,10.59,450,19.97687,73.76695
4,70,37.07,2400,20.03523,73.79084
3,75,39.72,2400,20.04723,73.77545
4,141,70,2430,19.97192,73.74648
4,125,62.06,2100,20.03086,73.71665
3,70,37.07,1125,20.01277,73.73992
2,28,14.83,900,20.00658,73.78997
2,30,15.89,820,19.98858,73.71576
1,25,13.24,700,19.98858,73.71576
3,120,59.58,2493,19.96758,73.7829
2,14,7.41,750,19.97475,73.82099
2,44,23.3,1290,19.94749,73.76139
2,30,15.89,715,19.96724,73.75504
2,14,7.41,700,19.97475,73.82099
4,50,26.48,1800,19.95146,73.84069
1,21,11.12,565,20.0129,73.75045
1,30,15.89,1000,19.97687,73.76695
3,49,25.95,1100,20.01645975,73.80840542
2,17,9,700,19.97687,73.76695
1,24,12.71,585,19.95931,73.77976
2,37,19.59,930,19.99307,73.80571
2,42,22.24,1000,19.9851641,73.76094031
1,20.5,10.86,590,20.0129,73.75045
2,23,12.18,1050,19.94749,73.76139
2,40,21.18,1000,19.9851641,73.76094031
2,40,21.18,836,19.95531,73.84089
2,30,15.89,1250,20.02108,73.84393
3,80,39.72,1300,20.01098,73.80851
1,21,11.12,550,19.96311,73.77113
2,35,18.53,1200,20.01098,73.80851
2,42,22.24,1250,19.96914118,73.78248162
3,51,27.01,1800,20.00326,73.70924
2,30,15.89,1400,20.04723,73.77545
3,58,30.71,1500,20.00662,73.7327
2,30,15.89,1000,19.96758,73.7829
3,16,8.47,700,19.97475,73.82099
4,100,49.65,2000,19.99307,73.80571
2,20,10.59,675,17.35353662,78.53426704
1,21,11.12,565,20.01923,73.75618
2,38,20.12,1250,19.94749,73.76139
2,40,21.18,1250,19.94749,73.76139
3,42,22.24,1400,19.94749,73.76139
2,51,27.01,1200,19.96758,73.7829
4,150,74.47,3000,19.96115,73.76057
4,80,39.72,1238,19.97811,73.79962
2,35,18.53,1100,20.01678,73.79665
3,50,26.48,1250,19.9619,73.82746
3,300,1.49,1800,20.00658,73.78997
3,300,1.49,1800,20.01141,73.78339
3,100,49.65,2000,19.96115,73.76057
3,300,1.49,1800,20.00658,73.78997
2,59,31.24,1050,19.99619,73.76349
4,130,64.54,3600,19.96045,73.77608
3,60,31.77,1100,19.96256,73.77755
3,90,44.68,2000,19.99307,73.80571
4,75,39.72,1455,19.95531,73.84089
1,19,10.06,400,19.97687,73.76695
3,55,29.13,1900,19.96758,73.7829
4,75,39.72,1455,19.95146,73.84069
2,26,13.77,945,20.04813,73.80687
2,55,29.13,1600,19.99307,73.80571
4,52.5,27.8,1250,19.98608,73.74698
4,250,1.24,2200,20.00038,73.75442
3,45,23.83,1700,19.98693,73.78671
4,300,1.49,2000,20.01328,73.73606
3,250,1.24,2000,20.01885,73.76363
2,45,23.83,1150,20.01678,73.79665
2,46,24.36,1048,19.9832,73.77883
2,16,8.47,750,19.94625,73.8147
2,45,23.83,1100,19.98608,73.74698
3,55,29.13,1100,20.01766652,73.81020576
3,55,29.13,1650,20.00662,73.7327
3,55,29.13,1850,20.00662,73.7327
5,45,23.83,1100,20.00695,73.79599
3,150,74.47,1300,19.98838,73.78927
2,27,14.3,887,19.97805,73.83652
2,35,18.53,1000,19.94906,73.82975
4,80,39.72,2200,20.03086,73.71665
5,125,62.06,2500,19.96974,73.78127
1,18,9.53,510,19.96758,73.7829
2,31,16.42,1200,19.95531,73.84089
4,170,84.4,2800,19.98789,73.76374
2,28.51,15.1,1000,19.97262,73.74383
2,32,16.95,816,19.97219,73.7835
4,45,23.83,1520,19.97811,73.79962
2,32,16.95,800,20.0129,73.75045
2,35,18.53,1000,19.97442,73.83381
2,40,21.18,1500,19.99307,73.80571
2,31,16.42,1100,19.94749,73.76139
2,55,29.13,1200,19.96599,73.77292
2,35,18.53,1350,19.97262,73.74383
3,55,29.13,1390,19.9832,73.77883
2,45,23.83,1050,20.01923,73.75618
1,27,14.3,650,20.00038,73.75442
5,75,39.72,3500,25.36176,83.01741
3,110,54.61,1700,20.01678,73.79665
2,32,16.95,816,19.96758,73.7829
2,29,15.36,1000,19.95266,73.8365
1,28.5,15.09,1400,20.00038,73.75442
4,52.51,27.81,1800,19.97262,73.74383
4,211,1.05,3000,20.00658,73.78997
2,45,23.83,960,20.00763,73.76362
2,38,20.12,1100,19.99307,73.80571
2,30,15.89,1180,19.97262,73.74383
2,36,19.06,860,20.01328,73.73606
2,32,16.95,1000,19.97568,73.78433
4,350,1.74,2250,19.97475,73.82099
3,35,18.53,900,19.97568,73.78433
3,49.36,26.14,1009,19.95531,73.84089
2,42,22.24,900,20.00763,73.76362
3,45,23.83,1430,19.95364,73.7693
2,40,21.18,1250,19.94906,73.82975
1,27,14.3,650,19.95531,73.84089
2,30,15.89,900,19.95531,73.84089
3,65,34.42,1800,19.96758,73.7829
1,30,15.89,950,19.95691,73.76233
2,34,18,1050,19.95531,73.84089
4,44.51,23.57,1700,19.94625,73.8147
2,28.51,15.1,1100,19.95531,73.84089
2,26,13.77,1000,19.95531,73.84089
4,50,26.48,1750,19.95531,73.84089
2,27.51,14.57,1050,19.95531,73.84089
2,36,19.06,800,19.95531,73.84089
2,22,11.65,850,19.95531,73.84089
2,42,22.24,964,20.00763,73.76362
1,48,25.42,1300,19.94749,73.76139
2,45,23.83,1000,19.95931,73.77976
2,34.51,18.28,1100,19.98053,73.84253
4,55,29.13,1400,19.95531,73.84089
1,17,9,560,19.97308,73.82193
3,16.5,8.74,700,19.95531,73.84089
4,54,28.6,1450,19.95531,73.84089
2,31,16.42,1200,19.95531,73.84089
2,45,23.83,865,19.97430003,73.75463008
2,33,17.48,800,19.96724,73.75504
2,35,18.53,1050,19.98053,73.84253
1,20,10.59,675,20.04273,73.80302
4,90,44.68,2000,19.95531,73.84089
3,45,23.83,3000,19.96758,73.7829
3,65,34.42,2600,19.97430003,73.75463008
2,40,21.18,1400,19.98089,73.84204
2,42,22.24,1400,19.98089,73.84204
2,44,23.3,1400,19.98089,73.84204
2,46,24.36,1400,19.98089,73.84204
2,45,23.83,1350,19.94625,73.8147
2,38,20.12,1400,19.98089,73.84204
3,45.18,23.93,1350,19.99768,73.79156
2,51,27.01,1400,19.97219,73.7835
2,48.51,25.69,1350,19.97619,73.779
2,55,29.13,1500,20.0129,73.75045
3,75,39.72,1230,20.0129,73.75045
3,75,39.72,1530,20.0129,73.75045
3,49,25.95,1443,20.0129,73.75045
2,43.4,22.98,2002,20.0129,73.75045
3,70,37.07,1603,20.0129,73.75045
3,75,39.72,1875,20.0129,73.75045
3,70,37.07,4095,20.01277,73.73992
2,48.1,25.47,1300,19.96599,73.77292
4,135,67.02,2800,25.36176,83.01741
4,211,1.05,3412,20.00658,73.78997
1,51,27.01,1460,20.00658,73.78997
2,31,16.42,850,20.0459,73.80656
3,68.4,36.22,1900,19.96599,73.77292
2,48.1,25.47,1300,19.96599,73.77292
2,55,29.13,978,20.00321994,73.77556008
2,70,37.07,1350,20.0129,73.75045
3,60,31.77,1580,20.0129,73.75045
3,75,39.72,1490,20.0129,73.75045
2,57.7,30.56,1312,20.0129,73.75045
3,56,29.66,1512,20.0129,73.75045
1,30,15.89,735,20.0129,73.75045
4,141,70,3300,19.98789,73.76374
3,60,31.77,1372,20.0129,73.75045
4,151,74.97,3000,20.0129,73.75045
3,160,79.43,2000,20.0129,73.75045
1,30,15.89,665,20.0129,73.75045
4,135,67.02,2700,20.01507,73.75341
3,85,42.2,1500,20.01507,73.75341
3,111,55.11,2200,19.98858,73.71576
3,111,55.11,2100,19.98858,73.71576
4,76,37.73,1880,20.01328,73.73606
3,75,39.72,1540,19.98858,73.71576
2,55,29.13,1200,19.98858,73.71576
4,135,67.02,2140,25.36176,83.01741
3,65,34.42,1278,20.00295,73.77091
3,65,34.42,1300,20.0129,73.75045
3,60,31.77,1425,20.0129,73.75045
3,72,38.13,1490,20.0129,73.75045
2,43.4,22.98,1023,20.0129,73.75045
2,40,21.18,822,20.0129,73.75045
2,40,21.18,822,20.0129,73.75045
1,30,15.89,854,20.0129,73.75045
3,56,29.66,1650,20.0129,73.75045
1,21,11.12,536,20.0129,73.75045
3,85,42.2,1725,20.01507,73.75341
4,140,69.5,2310,19.98789,73.76374
1,27,14.3,640,20.0129,73.75045
3,111,55.11,2200,20.0129,73.75045
3,110,54.61,1740,20.01678,73.79665
3,70,37.07,1600,19.98858,73.71576
3,200,99.29,2100,20.01328,73.73606
4,135,67.02,2800,25.36176,83.01741
4,211,1.05,3000,20.00658,73.78997
1,51,27.01,1411,20.00658,73.78997
4,350,1.74,1000,19.97475,73.82099
2,34,18,970,20.01507,73.75341
